dataset,hardness_metric,seed,weighting_strategy,bottleneck_H0_mean,bottleneck_H0_std,bottleneck_H1_mean,bottleneck_H1_std,wasserstein_H0_mean,wasserstein_H0_std,wasserstein_H1_mean,wasserstein_H1_std
Pima,feature_N2,670488,self_paced,0.7995270689328512,0.021485458566619285,0.3797411521275838,0.08841614916555991,41.88388283034555,6.794363169476904,3.681597981559191,0.6728483075483827
Pima,feature_N2,116740,curriculum,0.8834899663925171,0.037968747124312086,0.31460479895273846,0.0066284067674092974,46.07363953776987,1.2043930764732935,4.415895686584765,0.43421424263247443
Pima,feature_N2,116740,static,0.9103379249572754,0.037968747124312086,0.31460479895273846,0.0066284067674092974,47.19708337291632,1.4059316505901374,3.9203680184095817,0.5732701288561751
Pima,feature_N2,116740,self_paced,0.9103379249572754,0.037968747124312086,0.31460479895273846,0.0066284067674092974,45.021045985540496,0.7744706408263364,4.181692127549817,0.27888053009106234
Pima,feature_N2,26226,curriculum,0.9032062689463297,0.12325252981341907,0.2824944257736206,0.06528517979471006,37.140524380849385,4.987661485507254,3.126657437318002,0.7328320543251734
Pima,feature_N2,26226,static,0.8901713490486145,0.13342811283971195,0.2623214324315389,0.0874685910222147,40.80318281866713,8.35881915293129,3.0608942457335737,1.202482580877757
Pima,feature_N2,26226,self_paced,0.816053569316864,0.0,0.3074866731961568,0.0769305789618052,44.029065844020515,1.3959540000557458,3.5793428556281293,0.6536317855830017
Pima,feature_LSC,670488,curriculum,0.9049889246622721,0.23424883410842975,0.44045354922612506,0.045376083848000716,30.337026556761362,0.9425785807860193,4.458379299046787,0.2549323391319404
Pima,feature_LSC,670488,static,0.8856481313705444,0.2526015065565244,0.45749882857004803,0.039322403218170245,30.411397017052835,4.225591856126571,4.578939980844675,0.7022972398187979
Pima,feature_LSC,670488,self_paced,0.816204826037089,0.018456554529304614,0.4735875328381856,0.046135172964978446,41.16668771155304,1.3883454584482802,3.940169927253242,0.44448598915075055
Hypothyroid,feature_kDN,116740,curriculum,1.6724913120269775,0.0,0.3731045722961426,0.0,67.71833745599169,6.028428524078533,4.172231936897918,0.6530115952164536
Pima,feature_LSC,116740,curriculum,0.8833249807357788,0.037735422170955775,0.30529308319091797,0.019913799899127952,26.728212056298393,4.247138671698871,4.363317909789568,0.705917523039526
Pima,feature_LSC,116740,static,0.8444259961446127,0.09262620974974843,0.3560394048690796,0.062491852083950195,22.909391325969818,3.689539248000734,3.7628659379036815,0.5894924749552178
Pima,feature_LSC,116740,self_paced,1.0204015970230103,0.11887954101424139,0.3360474109649658,0.019860680348260936,37.24137945939156,3.381631831368523,3.771049913222504,0.5531478649422545
Pima,feature_LSC,26226,curriculum,0.6993842720985413,0.09831999919888003,0.26477764050165814,0.07560236614857023,29.45039144481339,3.1958542766554716,2.8891941477684724,0.317845821781628
Pima,feature_LSC,26226,static,0.8418848117192587,0.16692817419223518,0.2234837015469869,0.020116181231975647,29.767445885818375,1.3124448868776697,2.235214271745847,0.516678277911823
Pima,feature_LSC,26226,self_paced,0.9032062689463297,0.12325252981341907,0.31844987471898395,0.04606588927856833,39.992089273995866,2.3982730837850186,3.477139384939136,0.43471532847871397
Pima,feature_LSR,670488,curriculum,0.8763828078905741,0.21138380368726434,0.4325260321299235,0.10419494728676257,38.256640645029734,2.2943543412568785,3.6863716973288967,0.6966103384836713
Pima,feature_LSR,670488,static,0.760927697022756,0.07077393495074578,0.4209314187367757,0.12059113129309415,37.514748898876185,3.1094556230906547,3.2667937144160013,0.3057254896038278
Pima,feature_LSR,670488,self_paced,0.9633444945017496,0.18963036017649926,0.3967864314715068,0.09682147168425885,38.094589026119145,6.077836512625219,3.076207586936341,0.6282494847088569
Pima,feature_LSR,116740,curriculum,0.7657214999198914,0.05784753384837218,0.284401814142863,0.04638424967220023,38.01601328049538,9.06404058376581,3.027256655565276,1.1862483559549695
Hypothyroid,feature_kDN,116740,static,1.6724913120269775,0.0,0.37724308172861737,0.005852736167414803,69.52221234053674,2.41187813412021,4.684541626470664,0.13838140357082382
Pima,feature_LSR,116740,static,0.9103379249572754,0.037968747124312086,0.3096768260002136,0.025013003584697765,43.93767971366962,4.585422710317823,2.9527856282552682,0.4834360343370265
Pima,feature_LSR,116740,self_paced,1.016709844271342,0.15106142785416932,0.27177103360493976,0.05062306265111003,29.21698966860809,3.0475080796189404,1.926574114660406,0.7103162245244532
Pima,feature_LSR,26226,curriculum,0.8804584741592407,0.1398364526343741,0.2996845642725627,0.07106642644311925,34.876811161301056,2.9410201238094107,2.644011875388753,0.5759698564632829
Pima,feature_LSR,26226,static,0.9032062689463297,0.12325252981341907,0.299526572227478,0.07101126513723348,39.441256138407454,5.581318618770636,3.385716911715169,1.0861105971886835
Pima,feature_LSR,26226,self_paced,0.7192058761914571,0.04765833534986913,0.24794761339823404,0.05419540982431479,35.51309129935407,4.25055415610313,2.590167050101502,0.6862033054786021
Pima,feature_Harmfulness,670488,curriculum,0.8292555809020996,0.0,0.429191529750824,0.029449183166319965,52.02450808552762,0.9266187896412553,3.7220227357297087,0.16060828882673073
Pima,feature_Harmfulness,670488,static,0.8292555809020996,0.0,0.4243648449579875,0.06007593236865925,48.16482595664579,3.2003444678589443,3.6605682201087393,0.2997356270847123
Pima,feature_Harmfulness,670488,self_paced,0.8744823336601257,0.25451820381886114,0.45749882857004803,0.039322403218170245,36.27804972854191,3.498406679091303,3.3243469261726424,0.30683689383669144
Pima,feature_Harmfulness,116740,curriculum,1.0554888645807903,0.10313380989145907,0.30197401841481525,0.03490137785599546,41.215952850528154,6.736203592772915,2.7676296644445606,1.1579712057178342
Pima,feature_Harmfulness,116740,static,0.9448629220326742,0.07536197971231885,0.30197401841481525,0.03490137785599546,41.61483678564903,6.941194999416381,2.725729196751408,1.1591104936255714
Hypothyroid,feature_kDN,116740,self_paced,1.5982879002888997,0.10493947125434454,0.2375473976135254,0.0958534004471908,50.104835907240556,5.379562820218763,3.5226479157874757,0.730310929764385
Pima,feature_Harmfulness,116740,self_paced,0.9097756544748942,0.03757747230927538,0.3483675718307495,0.04480283239523855,42.77782643498039,3.4518355463812846,3.673357990639108,0.7580850810430414
Pima,feature_Harmfulness,26226,curriculum,0.8960233132044474,0.1130942963853234,0.3074866731961568,0.0769305789618052,45.97771607617727,2.5435542646355116,3.087161578035285,0.48078578750115236
Pima,feature_Harmfulness,26226,static,0.9759930570920309,0.1130942963853234,0.26671292384465534,0.04416436938383161,42.40996012870532,6.780210218598043,2.778957882972547,0.8167321954239449
Pima,feature_Harmfulness,26226,self_paced,0.8695460359255472,0.1357467291125913,0.28837360938390094,0.05062524904684051,39.26238522834856,6.311152914819945,3.7340277406038145,1.2646539112814608
Pima,feature_F1,670488,curriculum,0.8369019428888956,0.010813588824541073,0.4241371552149455,0.11605780225334571,28.976696484833905,3.941634892113584,4.2124727081634745,0.9736699754261288
Pima,feature_F1,670488,static,0.7243556578954061,0.017993697939061123,0.4735875328381856,0.046135172964978446,29.632327786391585,2.291243477892277,4.785382787018701,0.7167478529686366
Pima,feature_F1,670488,self_paced,0.7334537108739217,0.0166672743089824,0.38779743512471515,0.10480144132596066,35.06397904505423,4.4457043139593155,4.011181775720102,0.6650246552295395
Pima,feature_F1,116740,curriculum,0.8687494595845541,0.08930743507284204,0.281551460425059,0.02216584517848583,28.766818234375677,6.280358183380437,3.8530314599114326,1.1046990941704846
Pima,feature_F1,116740,static,0.7972416480382284,0.07138280287176224,0.27177103360493976,0.05062306265111003,23.8621799668454,3.505464812101683,2.7033855843490096,0.5629283617407295
Pima,feature_F1,116740,self_paced,0.7891051173210144,0.08596761751043741,0.31299124161402386,0.021065512139920976,31.584784847757167,1.105732907355062,4.0505167610199635,0.4097849906609972
Pima,feature_F1,26226,curriculum,0.7373931606610616,0.08851198970382325,0.3181834816932678,0.04618436557860423,35.937458542474374,4.737791390889543,3.7924030443697503,0.8616497469638452
Hypothyroid,feature_kDN,26226,curriculum,1.6595143874486287,0.05181556167099305,0.32721861203511554,0.06797438504150768,58.31337885575866,5.9728388911986565,3.638925719116774,0.6809966895358955
Pima,feature_F1,26226,static,0.870943566163381,0.15131593893864478,0.29043211539586383,0.08374227808368888,28.498463770320996,3.5257017525974286,2.8317952046116477,0.6598059229882969
Pima,feature_F1,26226,self_paced,0.6186732649803162,0.0374697245863764,0.2849515875180562,0.05580020602323218,31.829310333533186,2.6468040207610493,3.4900498940668316,0.8437448090181924
Pima,feature_F2,670488,curriculum,0.9870908061663309,0.1752689757766813,0.39100317160288495,0.10061298256781635,44.87952675280641,6.544578839554849,3.4210608754971497,0.7575894236382233
Pima,feature_F2,670488,static,0.7932144006093343,0.050969925973962604,0.4735875328381856,0.046135172964978446,44.55729396434589,6.091642455896147,3.205642973083734,0.13955497140401352
Pima,feature_F2,670488,self_paced,0.7855352759361267,0.0,0.4581463535626729,0.04058082475533808,30.65043244703418,2.803334712743443,4.703456560185986,0.32932831220814257
Pima,feature_F2,116740,curriculum,0.9798260927200317,0.11343008059317569,0.27177103360493976,0.05062306265111003,36.13637574113001,5.677926680872442,1.6136856190964262,0.5980999374138236
Pima,feature_F2,116740,static,1.01860511302948,0.059531860728145904,0.27177103360493976,0.05062306265111003,38.23731296949125,3.9390255763883717,2.052825313676825,0.4800177702433332
Pima,feature_F2,116740,self_paced,1.0204015970230103,0.11887954101424139,0.3434395988782247,0.05405342196179496,31.02272479497904,2.0278060678717047,2.7920823749605614,0.3135942269168974
Pima,feature_F2,26226,curriculum,0.9032062689463297,0.12325252981341907,0.24230547746022543,0.09677653724228917,34.635938779537256,3.645901634633349,2.0974231226008166,0.9122311258703011
Pima,feature_F2,26226,static,0.9032062689463297,0.12325252981341907,0.28197423617045086,0.08039021869295374,40.42028694809678,7.289441451512884,2.5024094855192187,1.0564590328697783
Hypothyroid,feature_kDN,26226,static,1.7303406794865925,0.003462672682059025,0.3053656816482544,0.03272743040270544,64.93227979334705,9.415055786383194,4.229105411263397,0.8682602482885055
Pima,feature_F2,26226,self_paced,0.7437608440717062,0.12391310505243407,0.2839030623435974,0.057283035860537734,32.99674266733914,4.4114734165900655,2.7393652711589045,0.6891331029832986
Pima,feature_F3,670488,curriculum,0.8189902305603027,0.014517397675880428,0.4735875328381856,0.046135172964978446,43.82122188299835,2.2221892510147323,3.283516791017536,0.35647905942234237
Pima,feature_F3,670488,static,0.9633444945017496,0.18963036017649926,0.4735875328381856,0.046135172964978446,49.87920495479299,4.069404362422458,3.594047917592624,0.47623609605491807
Pima,feature_F3,670488,self_paced,0.7281293272972107,0.0815220695898736,0.3557116985321045,0.07446699070407907,41.31660988489081,4.676118750866401,4.023238535657255,0.7670631395313476
Pima,feature_F3,116740,curriculum,1.0204015970230103,0.11887954101424139,0.29050634304682416,0.024589030932501046,42.04348639930004,5.792366493121582,2.719682595617556,0.8488982772942945
Pima,feature_F3,116740,static,0.8709966341654459,0.04789371148349495,0.318164587020874,0.07844953578423709,40.78333267383519,7.66726468732895,2.4916483291303435,1.0150691459228363
Pima,feature_F3,116740,self_paced,0.7543721000353495,0.05101602995084596,0.31918464104334515,0.07853834904376228,34.68887667524295,6.592866968530471,3.4256556470562276,1.3494500403191714
Pima,feature_F3,26226,curriculum,0.9032062689463297,0.12325252981341907,0.34087655941645306,0.0586063189595681,40.581848196733766,1.8357687655731376,2.8870779292712743,0.30623583123436127
Pima,feature_F3,26226,static,0.9032062689463297,0.12325252981341907,0.2854251464207967,0.07919029730168836,42.39037062271769,5.739802657373921,2.747806349960261,1.0904643866259198
Pima,feature_F3,26226,self_paced,0.8637606104214987,0.14153502751601965,0.2661927342414856,0.04965430465753229,34.61939210509251,3.7028823328271043,2.8804145964955166,0.804745319000603
Hypothyroid,feature_kDN,26226,self_paced,1.732789158821106,0.0,0.2893165349960327,0.013575499905358968,62.31572029113348,2.0861401003951014,5.696491854245906,0.3203646388737071
Pima,feature_F4,670488,curriculum,0.7268686691919962,0.23891701517623742,0.4511820077896118,0.032104211612769905,29.274159510067197,2.874803955282651,4.087657015799358,0.787837977122879
Pima,feature_F4,670488,static,0.8555834293365479,0.2690676276683558,0.44205764929453534,0.02382736691993701,32.59953062886768,5.6324166785318885,3.7822634491699563,0.7973704943971064
Pima,feature_F4,670488,self_paced,0.8128484884897867,0.0232031326086015,0.38813002904256183,0.07713270525733426,42.0354688541881,4.659264676499178,3.7104444215411116,0.6929763797246875
Pima,feature_F4,116740,curriculum,0.8829276959101359,0.03717357658240655,0.33166366815567017,0.019913799899127952,39.58595663379863,3.538784862740195,4.420527510351933,0.774822346782295
Pima,feature_F4,116740,static,0.9074698487917582,0.14212352349460958,0.2898056109746297,0.051357885877875376,34.1426384512228,5.4400884484445315,2.5533857191622515,0.43262999943144137
Pima,feature_F4,116740,self_paced,0.8250932693481445,0.06814166007378805,0.31535855929056805,0.06842043958540585,34.302656652762685,3.590916240129313,3.252648941608704,0.5312432082867721
Pima,feature_F4,26226,curriculum,0.7458999355634054,0.02636411864363264,0.24651722113291422,0.05540871598455649,32.70731783022308,6.558181277891123,3.146276454740883,1.2561477869352027
HeartCleveland,,670488,static,1.2351270914077759,0.3183711855668796,0.10249427954355876,0.131430970375714,11.948748823071506,4.3253028528418485,0.34649195305531477,0.4685315412057319
Pima,feature_F4,26226,static,0.8704271713892618,0.14643085197719713,0.36264564593633014,0.028492129784270372,41.053535300596536,3.572539319345177,4.291189672081445,0.7496701641351552
HeartCleveland,,116740,static,1.3895115454991658,0.2312508482137139,0.17300252119700113,0.0381908445032175,12.550746436802513,1.3828756318283988,0.4599925591092327,0.14840213581568498
HeartCleveland,,26226,static,1.35303795337677,0.15318152041517327,0.11295221249262492,0.05030796997240095,9.127994520844505,4.091127081592818,0.2534353502211823,0.14048889170034762
Pima,feature_F4,26226,self_paced,0.8767289916674296,0.14563107812896053,0.2637291153271993,0.07642705796900198,32.00710548452215,2.8000028155621375,2.579926779177559,0.7885857984288321
HeartCleveland,relative_entropy,670488,curriculum,1.4244000911712646,0.05101353965594799,0.09372854232788086,0.09624071197668786,14.272403484741425,2.544189979878869,0.19117798542934525,0.2114417752573233
Thoracic,,670488,static,4.28669540087382,1.5193795735403446,0.09703821937243144,0.015500604021487726,23.551908619355615,5.704706853760199,0.37598006115834365,0.06353544438612464
HeartCleveland,relative_entropy,670488,static,1.4029738505681355,0.32957887861742935,0.08657713731129964,0.10190251386809275,12.575275689143455,1.7263900106606571,0.15507570446686306,0.17020983681779597
HeartCleveland,relative_entropy,670488,self_paced,1.243419607480367,0.30664608424027906,0.13790212074915567,0.10630192152731509,11.882051973013803,5.352866775006316,0.5243638763573562,0.3840189264337837
Hypothyroid,feature_DS,670488,curriculum,1.6838806470235188,0.16699075903038743,0.2652786473433177,0.08862069119474232,49.323953078156656,3.6846902181227015,4.191733090310652,0.48249640639429275
Thoracic,,116740,static,4.575459718704224,1.5217254524773525,0.1303496559460958,0.009103073026675944,28.51126222862668,4.456596165400193,1.362129200354994,0.21588511484489528
HeartCleveland,relative_entropy,116740,curriculum,1.3998574018478394,0.22996043041586864,0.14235184590021768,0.08193671515665864,14.36852645129739,2.603016049856018,0.345082660783757,0.2517365796868711
HeartCleveland,relative_entropy,116740,static,1.4074698289235432,0.22103575867712522,0.07523037989934285,0.10639182355613094,12.877818651176971,1.9511520668440707,0.11906125051220284,0.16837803522745787
Thoracic,,26226,static,4.907769838968913,2.7095464875288062,0.1131739616394043,0.03261390374782117,21.397332501332844,3.253920334150218,0.5777095543214722,0.16222271802031774
HeartCleveland,relative_entropy,116740,self_paced,1.4074698289235432,0.22103575867712522,0.10243719816207886,0.026527132361100964,11.928351257063804,1.6738058116279495,0.22500879008923128,0.1395216184243867
HeartCleveland,relative_entropy,26226,curriculum,1.4491202036539714,0.1574868354892168,0.1803281307220459,0.07293002143266106,15.854522842775452,2.9783177991584675,0.5084693058207209,0.2808278428960515
Thoracic,relative_entropy,670488,curriculum,4.158292849858602,1.4204248839276405,0.12441598375638326,0.10891783476870737,33.85922802420424,7.138625550072989,0.39309313691016873,0.22681510538661379
HeartCleveland,relative_entropy,26226,static,1.4491202036539714,0.1574868354892168,0.15441743532816568,0.06396388753289901,15.539349733405558,3.9165251642677896,0.3404404031789996,0.1479220250715776
HeartCleveland,relative_entropy,26226,self_paced,1.3387222290039062,0.31351029477124026,0.20761199792226157,0.0343645457429314,13.1001111889528,4.907244986334074,0.6650116609077273,0.25450338463091854
Thoracic,relative_entropy,670488,static,4.28669540087382,1.5193795735403446,0.15984301765759787,0.08855112353215426,31.22690294742704,3.4357640469946418,0.4880723191665677,0.1411027788193264
HeartCleveland,pca_contribution,670488,curriculum,1.4244000911712646,0.05101353965594799,0.13313497106234232,0.11937344794737664,14.77225443671535,2.937180441155124,0.3145167828171915,0.2901156843926003
Thoracic,relative_entropy,670488,self_paced,4.262871344884236,1.2725285579298204,0.1686513622601827,0.08999985305945626,27.845802314338574,6.585544498580444,0.6840947553901295,0.23112791140195327
HeartCleveland,pca_contribution,670488,static,1.4244000911712646,0.05101353965594799,0.10948439439137776,0.0857719277231519,12.538366944307617,2.3127061161133513,0.25606521522561554,0.1679709688720895
HeartCleveland,pca_contribution,670488,self_paced,1.3335324724515278,0.4212561223413525,0.02764211098353068,0.014176975464211488,8.930180857986514,1.6545721882924016,0.04012514848152371,0.019498368208874874
Thoracic,relative_entropy,116740,curriculum,4.284730076789856,1.9328792550565248,0.12284197409947713,0.013534438684299224,36.480656627840695,5.315761342670833,0.7641917012147269,0.3923158749012824
HeartCleveland,pca_contribution,116740,curriculum,1.3998574018478394,0.22996043041586864,0.11126917600631714,0.0881236896577622,13.170380633075363,2.6792878697569233,0.21412557467095017,0.20440265683188022
HeartCleveland,pca_contribution,116740,static,1.4074698289235432,0.22103575867712522,0.19602996110916138,0.04218259675793561,13.918673164198715,1.4258680388541596,0.43899775277520825,0.14990323422848031
Thoracic,relative_entropy,116740,static,3.3895146449406943,1.8513219753402175,0.09090898434321086,0.043047200958602226,27.523196470630086,2.654666931376646,0.40083373666756766,0.3025480902909658
HeartCleveland,pca_contribution,116740,self_paced,1.4074698289235432,0.22103575867712522,0.15785648425420126,0.09616792281662206,15.63041647387294,1.7631389919352498,0.3304630429512881,0.21634210120315606
HeartCleveland,pca_contribution,26226,curriculum,1.230912168820699,0.3482048438466532,0.1803281307220459,0.07293002143266106,10.365845526973587,3.774413634181722,0.45165029289397673,0.25221946934004374
Thoracic,relative_entropy,116740,self_paced,3.080390453338623,1.8336797336561306,0.14046931266784668,0.01866859095572227,20.851520114684398,4.217161397300623,0.7036202270345263,0.2075815521595717
HeartCleveland,pca_contribution,26226,static,1.3405102690060933,0.3109824676911614,0.17007986704508463,0.06657262843337503,14.444050024441713,2.456559821139527,0.5231851975919007,0.3910988248157492
HeartCleveland,pca_contribution,26226,self_paced,1.4491202036539714,0.1574868354892168,0.18342391649881998,0.07529485021935849,14.083439100605853,3.052021889994752,0.5061182949027477,0.2878244730771362
Thoracic,relative_entropy,26226,curriculum,5.039956331253052,2.52260655737805,0.07151389122009277,0.03487926108222828,26.17094387678648,5.034787678720729,0.23062373753726315,0.13435348491963692
HeartCleveland,feature_kDN,670488,curriculum,1.5189755757649739,0.18653134071158142,0.12395056088765462,0.08123875513317001,15.767667008220357,0.7765791253849637,0.27351206999797534,0.16350746892874748
Hypothyroid,feature_DS,670488,static,1.804004391034444,0.0028898689128969675,0.31588664650917053,0.07677786951932598,61.506670281543485,5.26371602139137,3.741361379617672,0.28539713019357776
HeartCleveland,feature_kDN,670488,static,1.2990665038426716,0.22797092585899303,0.09978443384170532,0.09613010319610982,14.363806128021459,2.3538275897479237,0.2363885937256176,0.195145247999967
Thoracic,relative_entropy,26226,static,4.979746540387471,2.6077560602078016,0.149878720442454,0.03364323511820327,28.967056310508024,4.086311936208836,0.5228239429043637,0.1730668317931201
HeartCleveland,feature_kDN,670488,self_paced,1.5283074378967285,0.18222983946694377,0.05211084087689718,0.023089848904278964,12.794332780605542,1.0053192083307,0.1161603461494709,0.050406837233590365
Thoracic,relative_entropy,26226,self_paced,5.010797619819641,2.563843202548503,0.16374878088633218,0.016358175443003338,26.106508534390443,4.174388869798982,0.947894778951556,0.18476333843180132
HeartCleveland,feature_kDN,116740,curriculum,1.3998574018478394,0.22996043041586864,0.175975501537323,0.04230250916909498,15.785732672554694,0.386361404798158,0.35017262328682147,0.20225130321778417
HeartCleveland,feature_kDN,116740,static,1.4074698289235432,0.22103575867712522,0.09971980253855388,0.06690981915675086,15.777373810393238,2.036712362417312,0.14938453121873987,0.10096386231059308
Thoracic,pca_contribution,670488,curriculum,4.158292849858602,1.4204248839276405,0.14156126230955124,0.10387455212696406,28.54479088362974,5.46806728737087,0.4189503724733347,0.20007047388651597
HeartCleveland,feature_kDN,116740,self_paced,1.3998574018478394,0.22996043041586864,0.175975501537323,0.04230250916909498,15.978078734296782,0.3071637464541486,0.274652017565768,0.09583859211506682
HeartCleveland,feature_kDN,26226,curriculum,1.3788987000783284,0.25671514074575136,0.17007986704508463,0.06657262843337503,17.798063061919887,4.1052422466423435,0.3370218793207557,0.18514355326481793
Thoracic,pca_contribution,670488,static,4.391273895899455,1.3723629539128814,0.08547303080558777,0.04575548379838942,30.54204512631031,5.299729319181475,0.2820251556341276,0.12839873092248932
HeartCleveland,feature_kDN,26226,static,1.3788987000783284,0.25671514074575136,0.1316960652669271,0.05276780416285197,13.793565740963018,1.7297175620086278,0.2209818834972078,0.08331214059763001
HeartCleveland,feature_kDN,26226,self_paced,1.3788987000783284,0.25671514074575136,0.17007986704508463,0.06657262843337503,16.240434627382523,4.142986599332328,0.47703497447940135,0.2856370504676714
Thoracic,pca_contribution,670488,self_paced,4.262871344884236,1.2725285579298204,0.1296058197816213,0.10482443403763815,36.7099137887771,3.4442959370405597,0.3740661373960818,0.22158546455066774
HeartCleveland,feature_DS,670488,curriculum,1.5283074378967285,0.18222983946694377,0.04369227091471354,0.008350012682791057,11.55977943772222,1.4777534831204469,0.11814769649730522,0.02259315445386704
Thoracic,pca_contribution,116740,curriculum,3.4171024163564048,1.8241399765016073,0.0841013491153717,0.021665461036479546,24.430999020998346,4.020832865784389,0.40376325083790476,0.17542813100269417
HeartCleveland,feature_DS,670488,static,1.2083532214164734,0.3368395961563331,0.12773782014846802,0.07702356338068043,11.054482235148669,4.74773459947643,0.4223980198038997,0.22534454573731486
HeartCleveland,feature_DS,670488,self_paced,1.4244000911712646,0.05101353965594799,0.12994410594304404,0.11283117037180378,16.199972659264045,2.9157056969328763,0.4727149084580849,0.41555310327163514
Thoracic,pca_contribution,116740,static,3.2595855792363486,1.7679430751434795,0.12219005823135376,0.027840877406624026,25.742641510434012,4.383441310345391,0.4433096633813382,0.1615660279188909
HeartCleveland,feature_DS,116740,curriculum,1.3998574018478394,0.22996043041586864,0.19900294144948324,0.044423112172397784,15.873865904631955,0.5999701768077713,0.4671311113310181,0.15630210863863866
HeartCleveland,feature_DS,116740,static,1.3998574018478394,0.22996043041586864,0.13275501132011414,0.08468089620654105,14.967273897405306,2.189927999836595,0.2530330866500445,0.17485793681083892
Thoracic,pca_contribution,116740,self_paced,3.307993213335673,1.7185689271487015,0.12824223438898721,0.0254843465610375,33.675684006344774,7.426214333821337,0.9275820929309112,0.1766039009555265
HeartCleveland,feature_DS,116740,self_paced,1.4074698289235432,0.22103575867712522,0.08756101131439209,0.0625886840768195,13.32798572810347,0.71024687571539,0.13413234538592045,0.09823217506359239
Thoracic,pca_contribution,26226,curriculum,5.081956386566162,2.4632095095338293,0.14357119798660278,0.10657072220143853,23.21800095829968,5.902066653525503,0.5028825715789801,0.22332591095349372
HeartCleveland,feature_DS,26226,curriculum,1.4491202036539714,0.1574868354892168,0.19246325890223184,0.06255081774525423,14.067224173091153,5.6292061373301685,0.4932922643065587,0.2012084341566202
HeartCleveland,feature_DS,26226,static,1.3723214864730835,0.2660122961441586,0.17007986704508463,0.06657262843337503,11.947094373362589,3.1942305215127327,0.43330292680021437,0.23820299064510234
Hypothyroid,feature_DS,670488,self_paced,1.804004391034444,0.0028898689128969675,0.33240540822347003,0.05348118040626294,56.73680651361084,8.190586649109159,4.281974192144656,0.7096662584118638
Thoracic,pca_contribution,26226,static,6.165080388387044,0.9314408564269169,0.14100237687428793,0.02556186693656418,25.55914053168377,0.9111457559697267,0.5214407199343354,0.22936091340045855
HeartCleveland,feature_DS,26226,self_paced,1.4491202036539714,0.1574868354892168,0.1803281307220459,0.07293002143266106,14.053681729137365,4.289447865895273,0.5378014787988623,0.3215651362180253
HeartCleveland,feature_DCP,670488,curriculum,1.2990665038426716,0.22797092585899303,0.11924713850021362,0.12269143531192392,15.206842924958236,5.365924294383133,0.4662596198709341,0.4842313711343214
Thoracic,pca_contribution,26226,self_paced,4.991096496582031,2.5917047982251145,0.14554243286450705,0.07415418769272732,27.81471811695143,3.257000121973761,0.459215499419356,0.25534270852015584
HeartCleveland,feature_DCP,670488,static,1.2990665038426716,0.22797092585899303,0.10963175197442372,0.0864275301038027,13.871145940179288,3.591419445809669,0.27633950011092234,0.19521055274562663
HeartCleveland,feature_DCP,670488,self_paced,1.1262623071670532,0.20935403378918424,0.10608709851900737,0.08979213914105369,12.899394575512437,3.021220447966966,0.2840884932375898,0.2201213161362633
Thoracic,feature_kDN,670488,curriculum,4.391273895899455,1.3723629539128814,0.12168896198272705,0.017875736193614745,21.262498900344713,0.8676097789805883,0.41986951445789744,0.1277581201325119
HeartCleveland,feature_DCP,116740,curriculum,1.4074698289235432,0.22103575867712522,0.12068873643875122,0.09280326294914369,14.85884485890135,1.8024149499251962,0.1903519774432788,0.1544066379759399
HeartCleveland,feature_DCP,116740,static,1.3998574018478394,0.22996043041586864,0.1608294645945231,0.09833254190310384,15.754659369886868,2.7667626455257,0.34826854808717034,0.23360938538125348
Thoracic,feature_kDN,670488,static,4.391273895899455,1.3723629539128814,0.10752304395039876,0.03108425655459838,29.87412673839854,1.4317521440716954,0.4730494455857715,0.07270985146190674
HeartCleveland,feature_DCP,116740,self_paced,1.3821328083674114,0.23272944359189052,0.17119920253753662,0.09653831937156541,11.661796914284833,3.166631875947628,0.5690127584811498,0.3640100143471585
Thoracic,feature_kDN,670488,self_paced,4.262871344884236,1.2725285579298204,0.0831400454044342,0.02757267903006943,37.762808562010015,3.4614470852059385,0.4430537810834343,0.043481494106490506
HeartCleveland,feature_DCP,26226,curriculum,1.3788987000783284,0.25671514074575136,0.17007986704508463,0.06657262843337503,15.747766224995223,3.7632178795932996,0.39917424928847717,0.25656181586087523
HeartCleveland,feature_DCP,26226,static,1.3788987000783284,0.25671514074575136,0.11518196264902751,0.06236038419133368,14.814549867899759,1.7520195056853063,0.23772283650892723,0.08150501967183962
Thoracic,feature_kDN,116740,curriculum,3.251055955886841,1.7767741622860749,0.12850306431452432,0.025442670809656304,23.272289189481057,3.695186967968786,0.573653552592401,0.21746070190053243
HeartCleveland,feature_DCP,26226,self_paced,1.4016047318776448,0.22462207199583276,0.16128072142601013,0.06344816329397042,12.474783996870913,4.3066137451851345,0.3516883363508696,0.05845850601349001
HeartCleveland,feature_TD_P,670488,curriculum,1.4244000911712646,0.05101353965594799,0.10914585987726848,0.12677138759521916,14.336931218265642,3.191957307428401,0.3579281210771094,0.44579976484994976
Thoracic,feature_kDN,116740,static,3.236295461654663,1.7379380678629879,0.10758503278096516,0.011545482897882254,28.293130433230107,8.169531180811601,0.8473895923050726,0.26226895899954517
HeartCleveland,feature_TD_P,670488,static,1.3452028433481853,0.40563521388378326,0.02589285373687744,0.01965227209713755,9.574473185084905,2.226059813759205,0.060222543043630394,0.04655345366672682
HeartCleveland,feature_TD_P,670488,self_paced,1.504619797070821,0.2065074063087125,0.13704192638397217,0.0654752134553709,13.216286842442445,0.9426313417836772,0.3731048921489933,0.09170567934487181
