dataset,seed,model,hardness_metric,strategy,v_dist,v_comp,v_hard,v_topo,MFI
Hepatitis,116740,HardTVAE_LSR_static,LSR,static,0.3587494376968062,0.8295970005995822,0.4041745730550285,0.8435704644476419,0.5227062827963265
Hepatitis,116740,HardTVAE_LSR_self_paced,LSR,self_paced,0.3273166891587944,0.8179863943116253,0.4354838709677419,0.8398675597422075,0.5151572395972832
Hepatitis,116740,HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,0.366340530814215,0.8106904963260549,0.3994307400379507,0.9417712856596224,0.5313066505183128
Hepatitis,116740,HardTVAE_Harmfulness_static,Harmfulness,static,0.3372694556905083,0.8552298209352585,0.4084440227703985,0.8661115603354871,0.5169851422052674
Hepatitis,116740,HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,0.3403621232568601,0.8421435590277568,0.4196710942441492,0.9519421103862729,0.5291848289246304
Hepatitis,116740,HardTVAE_F1_curriculum,F1,curriculum,0.3439046333783176,0.8289414506436803,0.4147691334598355,0.8594957347554594,0.5202512086128741
Hepatitis,116740,HardTVAE_F1_static,F1,static,0.3412055780476833,0.8290813954891711,0.3902593295382668,0.9468190890142536,0.5157626535932394
Hepatitis,116740,HardTVAE_F1_self_paced,F1,self_paced,0.331927575348628,0.8563447248484158,0.4222011385199241,0.9297054902629156,0.5246171210741443
Hepatitis,116740,HardTVAE_F2_curriculum,F2,curriculum,0.3475033738191633,0.8376752300548724,0.41808981657179,0.962597101394062,0.5331814282870799
Hepatitis,116740,HardTVAE_F2_static,F2,static,0.3493027440395861,0.8430001779198794,0.428842504743833,0.9249687161353344,0.5360448966924443
Hepatitis,116740,HardTVAE_F2_self_paced,F2,self_paced,0.3472222222222222,0.8367214552037708,0.4130297280202403,0.9486205359481532,0.5297707040760503
Hepatitis,116740,HardTVAE_F3_curriculum,F3,curriculum,0.3420490328385064,0.8396169091155581,0.4106578115117014,0.9383931923825932,0.5252552131264566
Hepatitis,116740,HardTVAE_F3_static,F3,static,0.3340080971659919,0.8598895526312831,0.4237824161922833,0.9055807646045924,0.52487620080943
Hepatitis,116740,HardTVAE_F3_self_paced,F3,self_paced,0.3617858749437697,0.8561911523743201,0.4169829222011385,0.897685400538429,0.5373321490635079
Hepatitis,116740,HardTVAE_F4_curriculum,F4,curriculum,0.3492465137201979,0.835984283816384,0.4280518659076534,0.8698152749898652,0.5301287641135266
Hepatitis,116740,HardTVAE_F4_static,F4,static,0.3607737291947818,0.8459794375414919,0.4304237824161922,0.918472497855886,0.5430401247621172
Hepatitis,116740,HardTVAE_F4_self_paced,F4,self_paced,0.3752811515969411,0.8355526254110847,0.4021189120809614,0.9183342809104308,0.5378341987778168
Hepatitis,26226,CTGAN,,,0.7172739541160592,0.8127445057050738,0.2643896268184693,0.8870106309184361,0.530909182753922
Hepatitis,26226,TVAE,,static,0.3604363472784526,0.8294603399789562,0.4240986717267552,0.8771960548854563,0.5349055298255627
Hepatitis,26226,HardTVAE_kDN_curriculum,kDN,curriculum,0.3428924876293297,0.833861918024008,0.4269449715370019,0.8589232611197152,0.5247914135887392
Hepatitis,26226,HardTVAE_kDN_static,kDN,static,0.3579059829059828,0.8367309196881959,0.4380139152435168,0.8340561051237203,0.5353928257575835
Hepatitis,26226,HardTVAE_kDN_self_paced,kDN,self_paced,0.3506522717049033,0.8102878846560415,0.3984819734345351,0.8638540966795376,0.5159237231593602
Hepatitis,26226,HardTVAE_DS_curriculum,DS,curriculum,0.357399910031489,0.8278180183847339,0.4210942441492726,0.8352257409704701,0.5278418405439423
Hepatitis,26226,HardTVAE_DS_static,DS,static,0.3414867296446243,0.8309308750103618,0.4345351043643263,0.8719810717523934,0.5277069255498866
Hepatitis,26226,HardTVAE_DS_self_paced,DS,self_paced,0.3702204228520018,0.8273553224586763,0.4239405439595193,0.9115990486146236,0.543068087200153
Hepatitis,26226,HardTVAE_DCP_curriculum,DCP,curriculum,0.3314777327935223,0.7826320717001309,0.4193548387096774,0.9111532476272683,0.514359694056265
