
NewThyroid2,,670488,static,0.47434318555008215,0.1273175411971737
NewThyroid2,,116740,static,0.5488505747126438,0.07677945653874102
NewThyroid2,,26226,static,0.5414614121510674,0.10844122683644916
NewThyroid2,relative_entropy,670488,curriculum,0.5523399014778326,0.16476978030031583
NewThyroid2,relative_entropy,670488,static,0.4220032840722496,0.11216516078170478
NewThyroid2,relative_entropy,670488,self_paced,0.5566502463054187,0.07676079823767201
NewThyroid2,relative_entropy,116740,curriculum,0.492200328407225,0.08281402900547861
NewThyroid2,relative_entropy,116740,static,0.47885878489326766,0.07413553295013944
NewThyroid2,relative_entropy,116740,self_paced,0.5626026272577996,0.09555628327476494
NewThyroid2,relative_entropy,26226,curriculum,0.5605500821018062,0.08262686172929733
NewThyroid2,relative_entropy,26226,static,0.5554187192118226,0.163108003362303
NewThyroid2,relative_entropy,26226,self_paced,0.5110837438423645,0.0945472793973854
NewThyroid2,pca_contribution,670488,curriculum,0.4895320197044335,0.11917795509500574
NewThyroid2,pca_contribution,670488,static,0.5151888341543515,0.12209452329642066
NewThyroid2,pca_contribution,670488,self_paced,0.5207307060755336,0.18388891691067608
NewThyroid2,pca_contribution,116740,curriculum,0.5441297208538588,0.10186105607507434
NewThyroid2,pca_contribution,116740,static,0.473111658456486,0.09908352153237861
NewThyroid2,pca_contribution,116740,self_paced,0.4880952380952381,0.1278964587430628
NewThyroid2,pca_contribution,26226,curriculum,0.4220032840722496,0.11750099468026941
NewThyroid2,pca_contribution,26226,static,0.5133415435139573,0.10890584873349601
NewThyroid2,pca_contribution,26226,self_paced,0.5595238095238095,0.09623175789739023
NewThyroid2,feature_kDN,670488,curriculum,0.583743842364532,0.16727625987189623
NewThyroid2,feature_kDN,670488,static,0.46510673234811173,0.2615284060257332
NewThyroid2,feature_kDN,670488,self_paced,0.5899014778325123,0.11077128111332307
NewThyroid2,feature_kDN,116740,curriculum,0.5646551724137931,0.13072134624799397
NewThyroid2,feature_kDN,116740,static,0.5086206896551725,0.20476830754925437
NewThyroid2,feature_kDN,116740,self_paced,0.45176518883415434,0.12900977003863204
NewThyroid2,feature_kDN,26226,curriculum,0.5517241379310346,0.16207414358795527
NewThyroid2,feature_kDN,26226,static,0.561576354679803,0.17874121366190637
NewThyroid2,feature_kDN,26226,self_paced,0.4544334975369458,0.12436187999186527
NewThyroid2,feature_DS,670488,curriculum,0.5020525451559934,0.11256558855233327
NewThyroid2,feature_DS,670488,static,0.5270935960591133,0.11864918319713816
NewThyroid2,feature_DS,670488,self_paced,0.5184729064039408,0.09777270357923047
NewThyroid2,feature_DS,116740,curriculum,0.4612068965517242,0.12665733780607352
NewThyroid2,feature_DS,116740,static,0.464696223316913,0.09639710092450608
NewThyroid2,feature_DS,116740,self_paced,0.39942528735632177,0.16731655187071545
NewThyroid2,feature_DS,26226,curriculum,0.48830049261083747,0.0932517595707602
NewThyroid2,feature_DS,26226,static,0.504720853858785,0.0829992514695828
NewThyroid2,feature_DS,26226,self_paced,0.4961001642036124,0.19254591234940996
NewThyroid2,feature_DCP,670488,curriculum,0.5646551724137931,0.09699334656932623
NewThyroid2,feature_DCP,670488,static,0.49794745484400654,0.15889192066951863
NewThyroid2,feature_DCP,670488,self_paced,0.5318144499178982,0.12805398084516703
NewThyroid2,feature_DCP,116740,curriculum,0.6104269293924466,0.1269163542650708
NewThyroid2,feature_DCP,116740,static,0.5340722495894911,0.19940684824314392
NewThyroid2,feature_DCP,116740,self_paced,0.5205254515599343,0.11037045088182307
NewThyroid2,feature_DCP,26226,curriculum,0.5158045977011494,0.05861265428132724
NewThyroid2,feature_DCP,26226,static,0.5648604269293924,0.061833071867857914
NewThyroid2,feature_DCP,26226,self_paced,0.5537766830870279,0.10958669105723208
NewThyroid2,feature_TD_P,670488,curriculum,0.6687192118226601,0.1808361009934714
NewThyroid2,feature_TD_P,670488,static,0.5435139573070608,0.20930124109991932
NewThyroid2,feature_TD_P,670488,self_paced,0.571223316912972,0.05809718096092125
NewThyroid2,feature_TD_P,116740,curriculum,0.5872331691297209,0.15813405197366168
NewThyroid2,feature_TD_P,116740,static,0.5180623973727422,0.1975934808203051
NewThyroid2,feature_TD_P,116740,self_paced,0.5554187192118226,0.09224951788203203
NewThyroid2,feature_TD_P,26226,curriculum,0.4603858784893268,0.09545835643098982
NewThyroid2,feature_TD_P,26226,static,0.4858374384236454,0.09622146925432885
NewThyroid2,feature_TD_P,26226,self_paced,0.4677750410509032,0.10958611439696504
NewThyroid2,feature_TD_U,670488,curriculum,0.687192118226601,0.12261170166491724
NewThyroid2,feature_TD_U,670488,static,0.6555829228243022,0.18998897259356068
NewThyroid2,feature_TD_U,670488,self_paced,0.5219622331691297,0.10849424412571253
NewThyroid2,feature_TD_U,116740,curriculum,0.5474137931034483,0.18682682738169523
NewThyroid2,feature_TD_U,116740,static,0.4827586206896552,0.24444908016824568
NewThyroid2,feature_TD_U,116740,self_paced,0.4778325123152709,0.12674960767630936
NewThyroid2,feature_TD_U,26226,curriculum,0.40373563218390807,0.14153709067866385
NewThyroid2,feature_TD_U,26226,static,0.4435550082101806,0.12833988933467658
NewThyroid2,feature_TD_U,26226,self_paced,0.3926518883415435,0.15262560714254333
NewThyroid2,feature_CL,670488,curriculum,0.522167487684729,0.10359966247275189
NewThyroid2,feature_CL,670488,static,0.5609605911330049,0.09726920322533057
NewThyroid2,feature_CL,670488,self_paced,0.4390394088669951,0.15428819606285019
NewThyroid2,feature_CL,116740,curriculum,0.46387520525451564,0.1049491046389149
NewThyroid2,feature_CL,116740,static,0.479064039408867,0.10064171220986898
NewThyroid2,feature_CL,116740,self_paced,0.42446633825944174,0.1500942504056785
NewThyroid2,feature_CL,26226,curriculum,0.5287356321839081,0.08300914884361738
NewThyroid2,feature_CL,26226,static,0.513752052545156,0.0810641009585894
NewThyroid2,feature_CL,26226,self_paced,0.5219622331691297,0.09568317415827768
NewThyroid2,feature_CLD,670488,curriculum,0.48009031198686375,0.1282531982552373
NewThyroid2,feature_CLD,670488,static,0.5141625615763546,0.09839058844993478
NewThyroid2,feature_CLD,670488,self_paced,0.5691707717569786,0.13316526374275806
NewThyroid2,feature_CLD,116740,curriculum,0.47044334975369456,0.09664153358036183
NewThyroid2,feature_CLD,116740,static,0.4891215106732348,0.08452923229577552
NewThyroid2,feature_CLD,116740,self_paced,0.46202791461412146,0.15179192453025384
NewThyroid2,feature_CLD,26226,curriculum,0.4644909688013137,0.0995365896151
NewThyroid2,feature_CLD,26226,static,0.42980295566502463,0.1208299007540765
NewThyroid2,feature_CLD,26226,self_paced,0.5221674876847291,0.114664365507432
NewThyroid2,feature_MV,670488,curriculum,0.4876847290640394,0.11230329711762559
NewThyroid2,feature_MV,670488,static,0.5199096880131363,0.08497065938097727
NewThyroid2,feature_MV,670488,self_paced,0.5667077175697866,0.13267843042933553
NewThyroid2,feature_MV,116740,curriculum,0.4651067323481117,0.09752592226218165
NewThyroid2,feature_MV,116740,static,0.46100164203612476,0.10918922905621348
NewThyroid2,feature_MV,116740,self_paced,0.49096880131362886,0.13676359587831866
NewThyroid2,feature_MV,26226,curriculum,0.40537766830870287,0.07912954238998865
NewThyroid2,feature_MV,26226,static,0.5121100164203612,0.07189564978930849
NewThyroid2,feature_MV,26226,self_paced,0.4605911330049261,0.09700442195561139
NewThyroid2,feature_CB,670488,curriculum,0.507183908045977,0.08154289438886615
NewThyroid2,feature_CB,670488,static,0.541871921182266,0.07242314763701703
NewThyroid2,feature_CB,670488,self_paced,0.4388341543513958,0.16628605622218184
NewThyroid2,feature_CB,116740,curriculum,0.4776272577996716,0.10302570435545944
NewThyroid2,feature_CB,116740,static,0.46715927750410496,0.08860055515920343
NewThyroid2,feature_CB,116740,self_paced,0.526888341543514,0.06826340596235461
NewThyroid2,feature_CB,26226,curriculum,0.44519704433497537,0.11274527970197389
NewThyroid2,feature_CB,26226,static,0.43206075533661736,0.13153035430933727
NewThyroid2,feature_CB,26226,self_paced,0.5338669950738917,0.1601596921161327
NewThyroid2,feature_N1,670488,curriculum,0.63752052545156,0.18226277382887465
NewThyroid2,feature_N1,670488,static,0.604679802955665,0.21943541299164857
NewThyroid2,feature_N1,670488,self_paced,0.5541871921182265,0.07599297238203277
NewThyroid2,feature_N1,116740,curriculum,0.7502052545155994,0.09201470881906182
NewThyroid2,feature_N1,116740,static,0.6418308702791461,0.21086273004977202
NewThyroid2,feature_N1,116740,self_paced,0.5767651888341544,0.10210210464728144
NewThyroid2,feature_N1,26226,curriculum,0.7438423645320196,0.08723872289864455
NewThyroid2,feature_N1,26226,static,0.6564039408866995,0.09267872123383564
NewThyroid2,feature_N1,26226,self_paced,0.5289408866995075,0.06940668622263274
NewThyroid2,feature_N2,670488,curriculum,0.519704433497537,0.1983344975462399
NewThyroid2,feature_N2,670488,static,0.5919540229885056,0.14201536053696504
NewThyroid2,feature_N2,670488,self_paced,0.5371510673234812,0.08442450330158971
NewThyroid2,feature_N2,116740,curriculum,0.6295155993431855,0.09556686395013425
NewThyroid2,feature_N2,116740,static,0.5743021346469622,0.1251655432461305
NewThyroid2,feature_N2,116740,self_paced,0.5782019704433498,0.03919501448886109
NewThyroid2,feature_N2,26226,curriculum,0.501847290640394,0.17909123991869713
NewThyroid2,feature_N2,26226,static,0.4909688013136289,0.1374898870362412
NewThyroid2,feature_N2,26226,self_paced,0.5630131362889984,0.10121628584008058
NewThyroid2,feature_LSC,670488,curriculum,0.5808702791461412,0.17804501235241
NewThyroid2,feature_LSC,670488,static,0.5689655172413793,0.15938961402444812
NewThyroid2,feature_LSC,670488,self_paced,0.6344417077175698,0.16795852975403897
NewThyroid2,feature_LSC,116740,curriculum,0.59688013136289,0.13145778592085375
NewThyroid2,feature_LSC,116740,static,0.6432676518883417,0.08505168590173233
NewThyroid2,feature_LSC,116740,self_paced,0.47803776683087024,0.12517917438140042
NewThyroid2,feature_LSC,26226,curriculum,0.630336617405583,0.0907812205452973
NewThyroid2,feature_LSC,26226,static,0.5704022988505747,0.17566345307767428
NewThyroid2,feature_LSC,26226,self_paced,0.6009852216748768,0.11311069631719642
NewThyroid2,feature_LSR,670488,curriculum,0.6151477832512315,0.13258949214826427
NewThyroid2,feature_LSR,670488,static,0.5264778325123153,0.20703181665974443
NewThyroid2,feature_LSR,670488,self_paced,0.574096880131363,0.09020299625798409
NewThyroid2,feature_LSR,116740,curriculum,0.46100164203612476,0.1718538095123492
NewThyroid2,feature_LSR,116740,static,0.6018062397372742,0.1132506553726018
NewThyroid2,feature_LSR,116740,self_paced,0.4607963875205255,0.10057743537080617
NewThyroid2,feature_LSR,26226,curriculum,0.6338259441707718,0.09655168923069417
